images/0001-0900/cell0001.png  1.0                 mono
images/0001-0900/cell0002.png  1.0                 mono
images/0001-0900/cell0003.png  1.0                 mono
images/0001-0900/cell0004.png  0.0                 mono
images/0001-0900/cell0005.png  1.0                 mono
images/0001-0900/cell0006.png  1.0                 mono
images/0001-0900/cell0007.png  1.0                 mono
images/0001-0900/cell0008.png  1.0                 mono
images/0001-0900/cell0009.png  0.0                 mono
images/0001-0900/cell0010.png  1.0                 mono
images/0001-0900/cell0011.png  0.0                 mono
images/0001-0900/cell0012.png  1.0                 mono
images/0001-0900/cell0013.png  1.0                 mono
images/0001-0900/cell0014.png  1.0                 mono
images/0001-0900/cell0015.png  1.0                 mono
images/0001-0900/cell0016.png  1.0                 mono
images/0001-0900/cell0017.png  1.0                 mono
images/0001-0900/cell0018.png  1.0                 mono
images/0001-0900/cell0019.png  1.0                 mono
images/0001-0900/cell0020.png  1.0                 mono
images/0001-0900/cell0021.png  1.0                 mono
images/0001-0900/cell0022.png  1.0                 mono
images/0001-0900/cell0023.png  1.0                 mono
images/0001-0900/cell0024.png  1.0                 mono
images/0001-0900/cell0025.png  1.0                 mono
images/0001-0900/cell0026.png  1.0                 mono
images/0001-0900/cell0027.png  1.0                 mono
images/0001-0900/cell0028.png  1.0                 mono
images/0001-0900/cell0029.png  1.0                 mono
images/0001-0900/cell0030.png  1.0                 mono
images/0001-0900/cell0031.png  1.0                 mono
images/0001-0900/cell0032.png  1.0                 mono
images/0001-0900/cell0033.png  1.0                 mono
images/0001-0900/cell0034.png  1.0                 mono
images/0001-0900/cell0035.png  1.0                 mono
images/0001-0900/cell0036.png  1.0                 mono
images/0001-0900/cell0037.png  1.0                 mono
images/0001-0900/cell0038.png  1.0                 mono
images/0001-0900/cell0039.png  1.0                 mono
images/0001-0900/cell0040.png  1.0                 mono
images/0001-0900/cell0041.png  1.0                 mono
images/0001-0900/cell0042.png  1.0                 mono
images/0001-0900/cell0043.png  1.0                 mono
images/0001-0900/cell0044.png  1.0                 mono
images/0001-0900/cell0045.png  1.0                 mono
images/0001-0900/cell0046.png  1.0                 mono
images/0001-0900/cell0047.png  1.0                 mono
images/0001-0900/cell0048.png  1.0                 mono
images/0001-0900/cell0049.png  1.0                 mono
images/0001-0900/cell0050.png  1.0                 mono
images/0001-0900/cell0051.png  1.0                 mono
images/0001-0900/cell0052.png  1.0                 mono
images/0001-0900/cell0053.png  1.0                 mono
images/0001-0900/cell0054.png  1.0                 mono
images/0001-0900/cell0055.png  1.0                 mono
images/0001-0900/cell0056.png  1.0                 mono
images/0001-0900/cell0057.png  1.0                 mono
images/0001-0900/cell0058.png  0.3333333333333333  mono
images/0001-0900/cell0059.png  1.0                 mono
images/0001-0900/cell0060.png  0.0                 mono
images/0001-0900/cell0061.png  0.0                 poly
images/0001-0900/cell0062.png  0.0                 poly
images/0001-0900/cell0063.png  0.0                 poly
images/0001-0900/cell0064.png  0.0                 poly
images/0001-0900/cell0065.png  0.0                 poly
images/0001-0900/cell0066.png  0.0                 poly
images/0001-0900/cell0067.png  0.0                 poly
images/0001-0900/cell0068.png  1.0                 poly
images/0001-0900/cell0069.png  0.0                 poly
images/0001-0900/cell0070.png  0.6666666666666666  poly
images/0001-0900/cell0071.png  0.0                 poly
images/0001-0900/cell0072.png  0.0                 poly
images/0001-0900/cell0073.png  0.6666666666666666  poly
images/0001-0900/cell0074.png  0.0                 poly
images/0001-0900/cell0075.png  0.0                 poly
images/0001-0900/cell0076.png  1.0                 poly
images/0001-0900/cell0077.png  1.0                 poly
images/0001-0900/cell0078.png  1.0                 poly
images/0001-0900/cell0079.png  0.0                 poly
images/0001-0900/cell0080.png  0.0                 poly
images/0001-0900/cell0081.png  0.0                 poly
images/0001-0900/cell0082.png  0.0                 poly
images/0001-0900/cell0083.png  1.0                 poly
images/0001-0900/cell0084.png  0.0                 poly
images/0001-0900/cell0085.png  0.0                 poly
images/0001-0900/cell0086.png  0.0                 poly
images/0001-0900/cell0087.png  0.3333333333333333  poly
images/0001-0900/cell0088.png  0.0                 poly
images/0001-0900/cell0089.png  1.0                 poly
images/0001-0900/cell0090.png  0.0                 poly
images/0001-0900/cell0091.png  1.0                 poly
images/0001-0900/cell0092.png  0.0                 poly
images/0001-0900/cell0093.png  0.3333333333333333  poly
images/0001-0900/cell0094.png  0.0                 poly
images/0001-0900/cell0095.png  0.0                 poly
images/0001-0900/cell0096.png  0.0                 poly
images/0001-0900/cell0097.png  0.0                 poly
images/0001-0900/cell0098.png  0.3333333333333333  poly
images/0001-0900/cell0099.png  0.0                 poly
images/0001-0900/cell0100.png  0.0                 poly
images/0001-0900/cell0101.png  0.0                 poly
images/0001-0900/cell0102.png  0.0                 poly
images/0001-0900/cell0103.png  0.0                 poly
images/0001-0900/cell0104.png  0.0                 poly
images/0001-0900/cell0105.png  0.0                 poly
images/0001-0900/cell0106.png  0.0                 poly
images/0001-0900/cell0107.png  0.0                 poly
images/0001-0900/cell0108.png  0.0                 poly
images/0001-0900/cell0109.png  0.0                 poly
images/0001-0900/cell0110.png  0.0                 poly
images/0001-0900/cell0111.png  0.0                 poly
images/0001-0900/cell0112.png  1.0                 poly
images/0001-0900/cell0113.png  0.0                 poly
images/0001-0900/cell0114.png  0.0                 poly
images/0001-0900/cell0115.png  1.0                 poly
images/0001-0900/cell0116.png  0.0                 poly
images/0001-0900/cell0117.png  0.0                 poly
images/0001-0900/cell0118.png  0.0                 poly
images/0001-0900/cell0119.png  0.0                 poly
images/0001-0900/cell0120.png  0.0                 poly
images/0001-0900/cell0121.png  0.0                 poly
images/0001-0900/cell0122.png  0.0                 poly
images/0001-0900/cell0123.png  0.0                 poly
images/0001-0900/cell0124.png  1.0                 poly
images/0001-0900/cell0125.png  1.0                 poly
images/0001-0900/cell0126.png  0.0                 poly
images/0001-0900/cell0127.png  0.3333333333333333  poly
images/0001-0900/cell0128.png  0.0                 poly
images/0001-0900/cell0129.png  0.0                 poly
images/0001-0900/cell0130.png  0.0                 poly
images/0001-0900/cell0131.png  0.0                 poly
images/0001-0900/cell0132.png  0.0                 poly
images/0001-0900/cell0133.png  0.0                 poly
images/0001-0900/cell0134.png  0.3333333333333333  poly
images/0001-0900/cell0135.png  0.0                 poly
images/0001-0900/cell0136.png  0.0                 poly
images/0001-0900/cell0137.png  0.0                 poly
images/0001-0900/cell0138.png  0.0                 poly
images/0001-0900/cell0139.png  0.0                 poly
images/0001-0900/cell0140.png  0.0                 poly
images/0001-0900/cell0141.png  1.0                 poly
images/0001-0900/cell0142.png  0.0                 poly
images/0001-0900/cell0143.png  0.3333333333333333  poly
images/0001-0900/cell0144.png  0.0                 poly
images/0001-0900/cell0145.png  0.0                 poly
images/0001-0900/cell0146.png  1.0                 poly
images/0001-0900/cell0147.png  1.0                 poly
images/0001-0900/cell0148.png  0.3333333333333333  poly
images/0001-0900/cell0149.png  0.3333333333333333  poly
images/0001-0900/cell0150.png  0.3333333333333333  poly
images/0001-0900/cell0151.png  0.0                 poly
images/0001-0900/cell0152.png  0.0                 poly
images/0001-0900/cell0153.png  0.0                 poly
images/0001-0900/cell0154.png  0.0                 poly
images/0001-0900/cell0155.png  1.0                 poly
images/0001-0900/cell0156.png  0.0                 poly
images/0001-0900/cell0157.png  0.0                 poly
images/0001-0900/cell0158.png  0.3333333333333333  poly
images/0001-0900/cell0159.png  0.0                 poly
images/0001-0900/cell0160.png  1.0                 poly
images/0001-0900/cell0161.png  0.3333333333333333  poly
images/0001-0900/cell0162.png  0.3333333333333333  poly
images/0001-0900/cell0163.png  0.0                 poly
images/0001-0900/cell0164.png  1.0                 poly
images/0001-0900/cell0165.png  1.0                 poly
images/0001-0900/cell0166.png  0.0                 poly
images/0001-0900/cell0167.png  1.0                 poly
images/0001-0900/cell0168.png  0.0                 poly
images/0001-0900/cell0169.png  0.3333333333333333  poly
images/0001-0900/cell0170.png  0.0                 poly
images/0001-0900/cell0171.png  1.0                 poly
images/0001-0900/cell0172.png  0.0                 poly
images/0001-0900/cell0173.png  0.0                 poly
images/0001-0900/cell0174.png  0.0                 poly
images/0001-0900/cell0175.png  0.0                 poly
images/0001-0900/cell0176.png  0.3333333333333333  poly
images/0001-0900/cell0177.png  1.0                 poly
images/0001-0900/cell0178.png  0.3333333333333333  poly
images/0001-0900/cell0179.png  0.0                 poly
images/0001-0900/cell0180.png  0.3333333333333333  poly
images/0001-0900/cell0181.png  1.0                 poly
images/0001-0900/cell0182.png  1.0                 poly
images/0001-0900/cell0183.png  0.3333333333333333  poly
images/0001-0900/cell0184.png  0.3333333333333333  poly
images/0001-0900/cell0185.png  0.3333333333333333  poly
images/0001-0900/cell0186.png  0.3333333333333333  poly
images/0001-0900/cell0187.png  1.0                 poly
images/0001-0900/cell0188.png  1.0                 poly
images/0001-0900/cell0189.png  0.6666666666666666  poly
images/0001-0900/cell0190.png  1.0                 poly
images/0001-0900/cell0191.png  0.6666666666666666  poly
images/0001-0900/cell0192.png  1.0                 poly
images/0001-0900/cell0193.png  1.0                 poly
images/0001-0900/cell0194.png  1.0                 poly
images/0001-0900/cell0195.png  0.0                 poly
images/0001-0900/cell0196.png  1.0                 poly
images/0001-0900/cell0197.png  1.0                 poly
images/0001-0900/cell0198.png  1.0                 poly
images/0001-0900/cell0199.png  1.0                 poly
images/0001-0900/cell0200.png  1.0                 poly
images/0001-0900/cell0201.png  1.0                 poly
images/0001-0900/cell0202.png  0.6666666666666666  poly
images/0001-0900/cell0203.png  1.0                 poly
images/0001-0900/cell0204.png  0.6666666666666666  poly
images/0001-0900/cell0205.png  0.6666666666666666  poly
images/0001-0900/cell0206.png  1.0                 poly
images/0001-0900/cell0207.png  0.3333333333333333  poly
images/0001-0900/cell0208.png  1.0                 poly
images/0001-0900/cell0209.png  0.3333333333333333  poly
images/0001-0900/cell0210.png  0.3333333333333333  poly
images/0001-0900/cell0211.png  1.0                 poly
images/0001-0900/cell0212.png  1.0                 poly
images/0001-0900/cell0213.png  1.0                 poly
images/0001-0900/cell0214.png  0.3333333333333333  poly
images/0001-0900/cell0215.png  0.3333333333333333  poly
images/0001-0900/cell0216.png  0.3333333333333333  poly
